id_nota,id_matricula,tipo_avaliacao,valor_nota
11142,4293,P2,9.7
11143,7285,P1,8.5
11144,7285,P2,6.8
11145,5497,P1,8.4
11146,5497,P2,8.6
11147,633,P1,7.0
11148,633,P2,9.0
11149,9175,P1,7.9
11150,9175,P2,9.9
11151,5302,P1,4.2
11152,5302,P2,4.2
11153,1128,P1,4.1
11154,1128,P2,7.5
11155,4755,P1,5.0
11156,4755,P2,5.5
11157,6216,P1,8.8
11158,6216,P2,6.6
11159,3147,P1,6.4
11160,3147,P2,8.8
11161,682,P1,6.9
11162,682,P2,9.7
11163,1855,P1,4.2
11164,1855,P2,7.3
11165,7830,P1,7.0
11166,7830,P2,8.2
11167,895,P1,7.6
11168,895,P2,7.1
11169,7138,P1,6.8
11170,7138,P2,7.0
11171,6371,P1,6.9
11172,6371,P2,8.5
11173,7542,P1,8.4
11174,7542,P2,7.5
11175,2535,P1,7.0
11176,2535,P2,4.7
11177,9991,P1,7.5
11178,9991,P2,5.4
11179,9954,P1,3.7
11180,9954,P2,5.1
11181,5458,P1,7.1
11182,5458,P2,8.3
11183,6270,P1,5.5
11184,6270,P2,6.7
11185,7659,P1,6.3
11186,7659,P2,5.3
11187,1086,P1,7.0
11188,1086,P2,5.7
11189,488,P1,4.0
11190,488,P2,7.3
11191,817,P1,7.7
11192,817,P2,8.8
11193,2646,P1,6.2
11194,2646,P2,8.0
11195,8863,P1,8.7
11196,8863,P2,8.1
11197,1911,P1,6.1
11198,1911,P2,6.6
11199,144,P1,4.1
11200,144,P2,8.1
11201,3403,P1,9.0
11202,3403,P2,8.4
11203,2179,P1,4.6
11204,2179,P2,5.7
11205,4553,P1,3.5
11206,4553,P2,9.7
11207,7935,P1,4.6
11208,7935,P2,4.4
11209,3155,P1,8.5
11210,3155,P2,4.6
11211,9393,P1,7.4
11212,9393,P2,5.4
11213,4803,P1,5.9
11214,4803,P2,7.5
11215,7374,P1,4.9
11216,7374,P2,7.3
11217,8423,P1,6.8
11218,8423,P2,8.8
11219,2328,P1,9.4
11220,2328,P2,4.2
11221,7879,P1,7.3
11222,7879,P2,5.8
11223,7700,P1,7.3
11224,7700,P2,6.9
11225,9225,P1,3.5
11226,9225,P2,9.3
11227,8117,P1,8.2
11228,8117,P2,5.3
11229,6730,P1,4.3
11230,6730,P2,5.4
11231,5968,P1,6.9
11232,5968,P2,7.3
11233,6368,P1,6.5
11234,6368,P2,4.9
11235,3958,P1,3.1
11236,3958,P2,6.3
11237,9294,P1,5.2
11238,9294,P2,9.2
11239,759,P1,3.7
11240,759,P2,4.9
11241,6632,P1,7.4
11242,6632,P2,5.8
11243,1822,P1,6.5
11244,1822,P2,6.3
11245,2975,P1,5.7
11246,2975,P2,7.8
11247,4680,P1,5.5
11248,4680,P2,5.8
11249,5175,P1,6.1
11250,5175,P2,8.5
11251,9046,P1,3.4
11252,9046,P2,8.4
11253,9842,P1,8.3
11254,9842,P2,4.5
11255,5677,P1,8.6
11256,5677,P2,6.5
11257,7599,P1,9.4
11258,7599,P2,4.4
11259,574,P1,5.7
11260,574,P2,4.8
11261,3168,P1,7.6
11262,3168,P2,4.2
11263,3461,P1,6.3
11264,3461,P2,5.6
11265,7857,P1,3.2
11266,7857,P2,7.6
11267,5756,P1,8.6
11268,5756,P2,6.6
11269,5653,P1,5.5
11270,5653,P2,6.1
11271,7334,P1,4.1
11272,7334,P2,8.7
11273,2638,P1,8.5
11274,2638,P2,4.6
11275,8577,P1,8.9
11276,8577,P2,9.9
11277,3681,P1,8.5
11278,3681,P2,5.6
11279,3822,P1,8.6
11280,3822,P2,6.0
11281,6274,P1,7.5
11282,6274,P2,4.9
11283,450,P1,8.9
11284,450,P2,6.5
11285,832,P1,7.9
11286,832,P2,10.0
11287,1854,P1,7.6
11288,1854,P2,9.6
11289,6278,P1,9.0
11290,6278,P2,10.0
11291,2514,P1,5.4
11292,2514,P2,4.5
11293,3963,P1,5.9
11294,3963,P2,6.6
11295,6001,P1,5.7
11296,6001,P2,6.7
11297,6711,P1,4.9
11298,6711,P2,4.2
11299,6761,P1,7.5
11300,6761,P2,9.0
11301,4696,P1,4.9
11302,4696,P2,5.3
11303,248,P1,7.2
11304,248,P2,6.4
11305,1016,P1,7.4
11306,1016,P2,7.9
11307,7988,P1,4.2
11308,7988,P2,9.5
11309,3154,P1,5.5
11310,3154,P2,9.1
11311,1900,P1,8.2
11312,1900,P2,7.4
11313,3814,P1,3.3
11314,3814,P2,5.3
11315,3977,P1,4.6
11316,3977,P2,9.7
11317,5466,P1,6.8
11318,5466,P2,9.8
11319,6087,P1,4.7
11320,6087,P2,9.1
11321,3743,P1,3.7
11322,3743,P2,9.1
11323,8037,P1,9.3
11324,8037,P2,7.3
11325,9848,P1,8.8
11326,9848,P2,4.1
11327,9407,P1,4.9
11328,9407,P2,6.7
11329,6390,P1,3.7
11330,6390,P2,6.1
11331,8245,P1,7.8
11332,8245,P2,8.7
11333,9414,P1,8.0
11334,9414,P2,8.8
11335,7742,P1,8.9
11336,7742,P2,7.5
11337,963,P1,3.5
11338,963,P2,6.0
11339,8379,P1,3.4
11340,8379,P2,5.4
11341,8482,P1,3.5
11342,8482,P2,7.5
11343,9065,P1,4.4
11344,9065,P2,6.3
11345,9949,P1,6.9
11346,9949,P2,6.2
11347,7257,P1,6.8
11348,7257,P2,9.7
11349,8234,P1,6.6
11350,8234,P2,4.8
11351,370,P1,3.1
11352,370,P2,8.0
11353,8009,P1,9.0
11354,8009,P2,7.6
11355,4833,P1,6.2
11356,4833,P2,6.8
11357,9698,P1,6.9
11358,9698,P2,9.0
11359,3199,P1,7.2
11360,3199,P2,8.5
11361,3801,P1,9.0
11362,3801,P2,5.7
11363,1879,P1,6.1
11364,1879,P2,4.3
11365,7034,P1,3.5
11366,7034,P2,9.4
11367,9129,P1,3.4
11368,9129,P2,9.6
11369,7939,P1,8.6
11370,7939,P2,9.8
11371,8124,P1,8.6
11372,8124,P2,4.3
11373,4834,P1,5.1
11374,4834,P2,7.9
11375,3714,P1,3.9
11376,3714,P2,7.0
11377,8364,P1,7.4
11378,8364,P2,7.4
11379,4100,P1,6.4
11380,4100,P2,6.0
11381,9071,P1,7.2
11382,9071,P2,8.5
11383,4570,P1,8.2
11384,4570,P2,8.6
11385,9070,P1,5.3
11386,9070,P2,9.7
11387,111,P1,9.3
11388,111,P2,5.0
11389,9210,P1,4.3
11390,9210,P2,6.5
11391,5242,P1,7.4
11392,5242,P2,7.1
11393,1087,P1,8.1
11394,1087,P2,7.9
11395,7539,P1,3.2
11396,7539,P2,6.5
11397,7421,P1,9.0
11398,7421,P2,9.2
11399,8137,P1,5.0
11400,8137,P2,8.8
11401,5005,P1,7.0
11402,5005,P2,5.8
11403,7283,P1,5.0
11404,7283,P2,5.5
11405,9947,P1,6.1
11406,9947,P2,6.3
11407,8310,P1,3.9
11408,8310,P2,4.7
11409,3120,P1,5.8
11410,3120,P2,5.6
11411,4679,P1,4.8
11412,4679,P2,6.6
11413,7871,P1,8.1
11414,7871,P2,6.0
11415,9277,P1,8.3
11416,9277,P2,7.7
11417,6841,P1,9.3
11418,6841,P2,4.7
11419,4085,P1,3.7
11420,4085,P2,8.1
11421,4188,P1,8.3
11422,4188,P2,8.5
11423,8349,P1,8.4
11424,8349,P2,5.8
11425,2781,P1,8.8
11426,2781,P2,6.5
11427,9360,P1,3.8
11428,9360,P2,9.2
11429,5606,P1,4.9
11430,5606,P2,6.0
11431,6404,P1,9.5
11432,6404,P2,9.6
11433,1305,P1,8.7
11434,1305,P2,4.9
11435,7391,P1,4.1
11436,7391,P2,4.2
11437,2889,P1,8.2
11438,2889,P2,8.3
11439,5806,P1,8.8
11440,5806,P2,4.9
11441,3465,P1,7.1
11442,3465,P2,4.8
11443,4473,P1,4.3
11444,4473,P2,4.1
11445,6212,P1,3.7
11446,6212,P2,7.1
11447,9899,P1,3.5
11448,9899,P2,8.9
11449,7564,P1,4.4
11450,7564,P2,8.2
11451,376,P1,9.4
11452,376,P2,7.6
11453,5741,P1,6.7
11454,5741,P2,4.5
11455,6259,P1,4.9
11456,6259,P2,9.7
11457,4363,P1,3.7
11458,4363,P2,6.3
11459,6655,P1,3.7
11460,6655,P2,4.1
11461,4262,P1,8.2
11462,4262,P2,7.9
11463,7622,P1,5.1
11464,7622,P2,6.9
11465,4889,P1,8.7
11466,4889,P2,5.6
11467,1425,P1,7.6
11468,1425,P2,7.1
11469,3042,P1,9.4
11470,3042,P2,7.9
11471,6306,P1,5.7
11472,6306,P2,8.4
11473,41,P1,6.2
11474,41,P2,4.6
11475,5744,P1,9.4
11476,5744,P2,8.3
11477,8538,P1,6.2
11478,8538,P2,8.7
11479,9059,P1,4.3
11480,9059,P2,7.8
11481,8215,P1,6.9
11482,8215,P2,5.4
11483,1423,P1,8.3
11484,1423,P2,9.5
11485,1063,P1,3.5
11486,1063,P2,6.6
11487,2810,P1,6.1
11488,2810,P2,6.6
11489,2002,P1,5.2
11490,2002,P2,9.2
11491,8732,P1,7.2
11492,8732,P2,8.5
11493,5841,P1,9.0
11494,5841,P2,9.6
11495,8853,P1,8.1
11496,8853,P2,8.4
11497,8095,P1,5.6
11498,8095,P2,7.1
11499,2008,P1,4.0
11500,2008,P2,4.9
11501,8100,P1,4.5
11502,8100,P2,5.2
11503,69,P1,8.6
11504,69,P2,4.8
11505,997,P1,6.7
11506,997,P2,7.6
11507,239,P1,3.9
11508,239,P2,9.9
11509,5746,P1,3.9
11510,5746,P2,5.4
11511,6628,P1,3.2
11512,6628,P2,9.8
11513,778,P1,7.4
11514,778,P2,5.7
11515,6982,P1,6.1
11516,6982,P2,6.2
11517,8080,P1,8.0
11518,8080,P2,9.0
11519,7951,P1,4.4
11520,7951,P2,4.5
11521,6876,P1,6.7
11522,6876,P2,9.7
11523,928,P1,3.3
11524,928,P2,4.1
11525,2529,P1,6.7
11526,2529,P2,5.0
11527,7378,P1,7.5
11528,7378,P2,6.8
11529,4756,P1,4.4
11530,4756,P2,9.8
11531,17,P1,6.4
11532,17,P2,9.6
11533,3792,P1,4.2
11534,3792,P2,8.6
11535,9062,P1,8.7
11536,9062,P2,8.2
11537,5857,P1,7.6
11538,5857,P2,4.4
11539,5051,P1,4.3
11540,5051,P2,4.0
11541,2512,P1,8.9
11542,2512,P2,8.8
11543,4065,P1,5.5
11544,4065,P2,6.8
11545,7341,P1,6.5
11546,7341,P2,6.6
11547,1197,P1,8.3
11548,1197,P2,7.2
11549,301,P1,3.0
11550,301,P2,4.9
11551,9739,P1,4.8
11552,9739,P2,5.7
11553,4873,P1,6.8
11554,4873,P2,8.9
11555,8164,P1,5.1
11556,8164,P2,8.1
11557,5694,P1,4.6
11558,5694,P2,7.6
11559,5836,P1,5.8
11560,5836,P2,4.8
11561,7922,P1,4.2
11562,7922,P2,7.8
11563,6528,P1,7.6
11564,6528,P2,9.2
11565,9398,P1,6.6
11566,9398,P2,7.6
11567,3014,P1,7.1
11568,3014,P2,5.1
11569,1441,P1,6.6
11570,1441,P2,7.8
11571,747,P1,4.8
11572,747,P2,7.5
11573,2709,P1,6.6
11574,2709,P2,9.3
11575,6237,P1,3.4
11576,6237,P2,9.3
11577,2684,P1,7.6
11578,2684,P2,8.7
11579,2489,P1,7.7
11580,2489,P2,6.8
11581,7686,P1,3.3
11582,7686,P2,5.5
11583,4009,P1,6.0
11584,4009,P2,6.4
11585,4087,P1,5.2
11586,4087,P2,6.0
11587,1007,P1,5.2
11588,1007,P2,5.4
11589,1196,P1,4.3
11590,1196,P2,8.0
11591,9146,P1,6.1
11592,9146,P2,5.6
11593,6223,P1,7.7
11594,6223,P2,4.8
11595,4467,P1,3.5
11596,4467,P2,5.4
11597,7282,P1,9.2
11598,7282,P2,5.4
11599,7318,P1,6.9
11600,7318,P2,6.2
11601,7335,P1,8.0
11602,7335,P2,8.9
11603,9340,P1,9.0
11604,9340,P2,6.4
11605,52,P1,5.2
11606,52,P2,6.3
11607,4237,P1,8.1
11608,4237,P2,7.9
11609,4089,P1,6.7
11610,4089,P2,4.2
11611,6049,P1,7.3
11612,6049,P2,8.5
11613,7271,P1,7.1
11614,7271,P2,5.1
11615,7808,P1,4.6
11616,7808,P2,8.5
11617,5304,P1,3.7
11618,5304,P2,5.2
11619,438,P1,4.0
11620,438,P2,5.5
11621,1071,P1,5.7
11622,1071,P2,9.3
11623,4341,P1,7.3
11624,4341,P2,8.3
11625,4269,P1,3.8
11626,4269,P2,8.6
11627,2851,P1,4.4
11628,2851,P2,5.7
11629,7465,P1,8.2
11630,7465,P2,9.4
11631,651,P1,7.5
11632,651,P2,6.7
11633,5368,P1,4.4
11634,5368,P2,7.0
11635,9411,P1,9.2
11636,9411,P2,6.1
11637,8374,P1,3.5
11638,8374,P2,4.1
11639,1658,P1,8.1
11640,1658,P2,9.8
11641,7080,P1,4.1
11642,7080,P2,5.3
11643,6313,P1,5.8
11644,6313,P2,5.4
11645,4115,P1,9.3
11646,4115,P2,7.6
11647,363,P1,4.3
11648,363,P2,5.6
11649,4566,P1,8.2
11650,4566,P2,8.0
11651,8286,P1,8.5
11652,8286,P2,6.1
11653,3723,P1,6.0
11654,3723,P2,8.0
11655,305,P1,8.7
11656,305,P2,5.5
11657,9209,P1,9.4
11658,9209,P2,4.7
11659,334,P1,8.4
11660,334,P2,4.0
11661,2676,P1,7.7
11662,2676,P2,7.7
11663,8147,P1,7.6
11664,8147,P2,5.7
11665,5461,P1,4.1
11666,5461,P2,5.0
11667,1887,P1,3.2
11668,1887,P2,8.6
11669,6025,P1,9.1
11670,6025,P2,4.7
11671,1015,P1,7.1
11672,1015,P2,7.0
11673,315,P1,5.8
11674,315,P2,4.2
11675,3004,P1,4.7
11676,3004,P2,7.0
11677,2067,P1,3.4
11678,2067,P2,4.7
11679,2721,P1,7.4
11680,2721,P2,6.1
11681,4740,P1,3.2
11682,4740,P2,8.0
11683,2776,P1,3.2
11684,2776,P2,5.8
11685,3353,P1,9.1
11686,3353,P2,4.9
11687,8188,P1,4.9
11688,8188,P2,9.2
11689,1096,P1,4.0
11690,1096,P2,6.8
11691,8854,P1,7.5
11692,8854,P2,4.8
11693,4013,P1,4.8
11694,4013,P2,4.6
11695,4796,P1,8.6
11696,4796,P2,5.8
11697,613,P1,3.5
11698,613,P2,5.8
11699,2693,P1,6.6
11700,2693,P2,7.2
11701,7382,P1,8.8
11702,7382,P2,8.0
11703,603,P1,8.6
11704,603,P2,4.1
11705,745,P1,5.4
11706,745,P2,6.1
11707,1054,P1,7.1
11708,1054,P2,9.0
11709,7863,P1,5.5
11710,7863,P2,8.1
11711,3148,P1,5.8
11712,3148,P2,9.6
11713,5098,P1,9.1
11714,5098,P2,8.8
11715,3602,P1,6.5
11716,3602,P2,6.5
11717,9020,P1,4.9
11718,9020,P2,7.8
11719,9403,P1,8.3
11720,9403,P2,9.0
11721,7067,P1,6.3
11722,7067,P2,4.3
11723,8111,P1,3.7
11724,8111,P2,7.8
11725,8952,P1,4.3
11726,8952,P2,4.3
11727,8790,P1,8.1
11728,8790,P2,6.5
11729,5292,P1,8.3
11730,5292,P2,9.7
11731,4812,P1,4.3
11732,4812,P2,8.8
11733,1815,P1,9.5
11734,1815,P2,8.7
11735,2464,P1,7.7
11736,2464,P2,5.5
11737,5675,P1,8.2
11738,5675,P2,6.4
11739,8664,P1,6.1
11740,8664,P2,6.2
11741,4018,P1,7.5
11742,4018,P2,4.7
11743,3921,P1,9.4
11744,3921,P2,7.0
11745,7186,P1,4.9
11746,7186,P2,6.5
11747,5282,P1,9.1
11748,5282,P2,8.8
11749,8478,P1,4.0
11750,8478,P2,4.4
11751,4659,P1,4.5
11752,4659,P2,8.7
11753,8013,P1,7.4
11754,8013,P2,6.8
11755,2778,P1,7.2
11756,2778,P2,8.6
11757,3707,P1,5.5
11758,3707,P2,8.9
11759,5742,P1,3.1
11760,5742,P2,5.9
11761,9976,P1,3.3
11762,9976,P2,7.0
11763,8508,P1,8.1
11764,8508,P2,4.2
11765,8281,P1,8.5
11766,8281,P2,7.7
11767,3157,P1,6.1
11768,3157,P2,5.0
11769,1417,P1,8.4
11770,1417,P2,7.3
11771,4688,P1,4.3
11772,4688,P2,6.8
11773,1742,P1,8.0
11774,1742,P2,5.7
11775,2909,P1,8.3
11776,2909,P2,7.1
11777,8034,P1,6.3
11778,8034,P2,7.2
11779,2460,P1,4.6
11780,2460,P2,9.8
11781,1409,P1,8.3
11782,1409,P2,4.2
11783,2643,P1,7.8
11784,2643,P2,5.0
11785,7057,P1,8.9
11786,7057,P2,8.4
11787,7712,P1,8.4
11788,7712,P2,6.1
11789,3057,P1,3.9
11790,3057,P2,7.5
11791,9055,P1,8.6
11792,9055,P2,9.0
11793,7394,P1,4.8
11794,7394,P2,5.1
11795,3500,P1,5.3
11796,3500,P2,5.7
11797,4554,P1,6.7
11798,4554,P2,5.7
11799,773,P1,5.2
11800,773,P2,7.3
11801,1523,P1,6.5
11802,1523,P2,4.5
11803,7997,P1,7.5
11804,7997,P2,8.9
11805,1453,P1,8.2
11806,1453,P2,7.3
11807,6990,P1,4.1
11808,6990,P2,4.3
11809,6104,P1,6.5
11810,6104,P2,8.8
11811,1638,P1,5.3
11812,1638,P2,6.4
11813,1940,P1,6.0
11814,1940,P2,8.3
11815,6196,P1,8.4
11816,6196,P2,4.6
11817,968,P1,3.7
11818,968,P2,6.9
11819,3514,P1,8.3
11820,3514,P2,5.9
11821,7623,P1,3.6
11822,7623,P2,5.9
11823,8691,P1,8.4
11824,8691,P2,5.9
11825,5023,P1,3.7
11826,5023,P2,5.2
11827,1397,P1,4.3
11828,1397,P2,6.1
11829,215,P1,6.4
11830,215,P2,8.5
11831,506,P1,8.6
11832,506,P2,5.4
11833,4277,P1,5.6
11834,4277,P2,8.3
11835,774,P1,8.3
11836,774,P2,7.2
11837,6022,P1,7.5
11838,6022,P2,4.4
11839,7500,P1,4.4
11840,7500,P2,7.0
11841,7316,P1,5.3
11842,7316,P2,7.7
11843,1836,P1,4.8
11844,1836,P2,9.6
11845,4978,P1,4.3
11846,4978,P2,7.7
11847,64,P1,3.4
11848,64,P2,8.1
11849,6380,P1,9.0
11850,6380,P2,5.8
11851,4340,P1,7.6
11852,4340,P2,4.5
11853,1499,P1,7.2
11854,1499,P2,9.4
11855,4651,P1,6.3
11856,4651,P2,9.9
11857,2492,P1,8.0
11858,2492,P2,5.3
11859,5360,P1,9.4
11860,5360,P2,9.7
11861,8542,P1,8.3
11862,8542,P2,4.9
11863,5826,P1,9.5
11864,5826,P2,6.5
11865,4808,P1,8.4
11866,4808,P2,4.5
11867,8320,P1,4.6
11868,8320,P2,9.8
11869,8405,P1,5.2
11870,8405,P2,9.8
11871,6593,P1,8.4
11872,6593,P2,5.9
11873,1535,P1,3.3
11874,1535,P2,9.2
11875,2149,P1,9.3
11876,2149,P2,4.1
11877,9512,P1,7.8
11878,9512,P2,5.2
11879,8054,P1,8.7
11880,8054,P2,9.6
11881,4966,P1,8.2
11882,4966,P2,7.0
11883,3946,P1,7.3
11884,3946,P2,6.3
11885,5074,P1,5.3
11886,5074,P2,5.4
11887,1108,P1,8.9
11888,1108,P2,7.7
11889,6675,P1,5.5
11890,6675,P2,7.1
11891,1833,P1,6.7
11892,1833,P2,7.5
11893,8062,P1,5.1
11894,8062,P2,7.8
11895,7211,P1,4.2
11896,7211,P2,7.3
11897,1905,P1,6.7
11898,1905,P2,4.2
11899,986,P1,9.3
11900,986,P2,4.1
11901,3252,P1,9.0
11902,3252,P2,7.1
11903,6440,P1,8.4
11904,6440,P2,4.1
11905,7189,P1,5.3
11906,7189,P2,4.2
11907,4868,P1,9.0
11908,4868,P2,8.0
11909,8216,P1,9.1
11910,8216,P2,6.2
11911,289,P1,8.1
11912,289,P2,4.2
11913,3939,P1,5.7
11914,3939,P2,7.0
11915,269,P1,8.4
11916,269,P2,7.0
11917,6904,P1,6.2
11918,6904,P2,5.2
11919,4447,P1,3.9
11920,4447,P2,7.1
11921,1259,P1,3.2
11922,1259,P2,8.9
11923,775,P1,7.9
11924,775,P2,5.7
11925,9027,P1,5.7
11926,9027,P2,4.3
11927,7718,P1,8.2
11928,7718,P2,8.9
11929,5001,P1,4.9
11930,5001,P2,6.2
11931,1065,P1,3.3
11932,1065,P2,8.0
11933,5460,P1,6.8
11934,5460,P2,6.6
11935,316,P1,7.3
11936,316,P2,4.6
11937,7596,P1,8.2
11938,7596,P2,7.6
11939,7090,P1,5.1
11940,7090,P2,6.7
11941,8027,P1,6.1
11942,8027,P2,9.4
11943,5070,P1,3.6
11944,5070,P2,8.5
11945,8710,P1,6.2
11946,8710,P2,9.6
11947,204,P1,3.2
11948,204,P2,4.2
11949,1435,P1,7.2
11950,1435,P2,8.3
11951,6726,P1,4.3
11952,6726,P2,5.1
11953,331,P1,8.0
11954,331,P2,4.9
11955,9008,P1,4.7
11956,9008,P2,9.4
11957,3970,P1,9.3
11958,3970,P2,5.3
11959,6499,P1,7.0
11960,6499,P2,5.5
11961,2577,P1,6.7
11962,2577,P2,7.8
11963,4266,P1,6.6
11964,4266,P2,9.1
11965,5261,P1,5.0
11966,5261,P2,8.4
11967,195,P1,5.0
11968,195,P2,5.1
11969,1048,P1,9.0
11970,1048,P2,6.8
11971,2715,P1,4.1
11972,2715,P2,9.3
11973,1315,P1,9.5
11974,1315,P2,8.9
11975,8391,P1,3.7
11976,8391,P2,7.8
11977,1095,P1,5.8
11978,1095,P2,5.4
11979,3386,P1,5.0
11980,3386,P2,8.4
11981,722,P1,3.9
11982,722,P2,7.4
11983,7728,P1,5.7
11984,7728,P2,5.9
11985,4470,P1,6.9
11986,4470,P2,7.3
11987,8116,P1,5.4
11988,8116,P2,6.3
11989,4683,P1,4.8
11990,4683,P2,9.3
11991,532,P1,9.0
11992,532,P2,6.7
11993,5535,P1,5.7
11994,5535,P2,6.2
11995,4630,P1,6.1
11996,4630,P2,8.4
11997,8751,P1,9.4
11998,8751,P2,7.8
11999,4245,P1,6.0
12000,4245,P2,4.2
12001,2601,P1,3.6
12002,2601,P2,9.8
12003,1200,P1,7.2
12004,1200,P2,5.1
12005,8344,P1,7.4
12006,8344,P2,8.5
12007,4418,P1,5.3
12008,4418,P2,9.4
12009,4941,P1,4.1
12010,4941,P2,8.4
12011,9085,P1,8.3
12012,9085,P2,7.9
12013,1882,P1,5.8
12014,1882,P2,7.6
12015,5525,P1,5.9
12016,5525,P2,9.1
12017,2950,P1,9.1
12018,2950,P2,4.0
12019,4707,P1,3.5
12020,4707,P2,9.9
12021,2563,P1,3.1
12022,2563,P2,5.7
12023,1726,P1,3.9
12024,1726,P2,8.7
12025,6043,P1,9.4
12026,6043,P2,9.8
12027,2667,P1,4.3
12028,2667,P2,5.5
12029,908,P1,7.2
12030,908,P2,9.8
12031,6966,P1,7.4
12032,6966,P2,5.7
12033,6854,P1,8.2
12034,6854,P2,4.1
12035,3495,P1,3.1
12036,3495,P2,4.3
12037,1582,P1,5.0
12038,1582,P2,9.0
12039,6222,P1,8.4
12040,6222,P2,7.5
12041,7607,P1,7.0
12042,7607,P2,4.9
12043,7588,P1,3.3
12044,7588,P2,7.3
12045,3976,P1,7.4
12046,3976,P2,8.8
12047,2043,P1,7.8
12048,2043,P2,6.6
12049,5356,P1,4.2
12050,5356,P2,6.6
12051,6071,P1,3.5
12052,6071,P2,7.2
12053,7381,P1,8.7
12054,7381,P2,6.0
12055,9603,P1,5.8
12056,9603,P2,7.5
12057,1429,P1,6.1
12058,1429,P2,9.8
12059,4076,P1,9.2
12060,4076,P2,10.0
12061,3322,P1,8.9
12062,3322,P2,6.6
12063,6347,P1,8.0
12064,6347,P2,4.0
12065,2861,P1,6.9
12066,2861,P2,4.1
12067,6458,P1,5.3
12068,6458,P2,5.0
12069,8181,P1,7.4
12070,8181,P2,6.2
12071,4517,P1,9.3
12072,4517,P2,4.1
12073,8993,P1,9.1
12074,8993,P2,5.9
12075,6015,P1,5.5
12076,6015,P2,9.4
12077,8512,P1,3.2
12078,8512,P2,7.5
12079,4161,P1,9.5
12080,4161,P2,7.7
12081,8842,P1,9.2
12082,8842,P2,5.6
12083,5502,P1,3.3
12084,5502,P2,7.5
12085,9202,P1,7.2
12086,9202,P2,4.5
12087,2056,P1,3.2
12088,2056,P2,7.2
12089,3773,P1,5.9
12090,3773,P2,5.4
12091,6797,P1,7.4
12092,6797,P2,7.0
12093,6486,P1,6.5
12094,6486,P2,6.8
12095,6242,P1,5.6
12096,6242,P2,5.6
12097,3969,P1,6.4
12098,3969,P2,7.7
12099,3396,P1,4.8
12100,3396,P2,7.9
12101,2570,P1,7.3
12102,2570,P2,9.9
12103,9870,P1,4.7
12104,9870,P2,6.3
12105,8770,P1,3.7
12106,8770,P2,8.7
12107,4435,P1,7.2
12108,4435,P2,4.8
12109,427,P1,5.6
12110,427,P2,9.4
12111,323,P1,8.3
12112,323,P2,4.8
12113,2050,P1,3.5
12114,2050,P2,7.1
12115,1461,P1,8.4
12116,1461,P2,7.8
12117,4354,P1,8.4
12118,4354,P2,8.6
12119,2131,P1,9.1
12120,2131,P2,4.1
12121,8070,P1,6.0
12122,8070,P2,7.3
12123,3960,P1,6.9
12124,3960,P2,8.4
12125,2396,P1,3.6
12126,2396,P2,6.6
12127,8531,P1,4.1
12128,8531,P2,4.8
12129,804,P1,9.3
12130,804,P2,8.2
12131,8025,P1,4.7
12132,8025,P2,6.8
12133,5136,P1,9.4
12134,5136,P2,7.0
12135,8269,P1,5.6
12136,8269,P2,5.3
12137,4860,P1,9.5
12138,4860,P2,5.1
12139,1914,P1,5.5
12140,1914,P2,4.5
12141,1460,P1,7.8
12142,1460,P2,8.7
12143,625,P1,3.9
12144,625,P2,5.8
12145,1348,P1,7.3
12146,1348,P2,6.5
12147,3362,P1,6.6
12148,3362,P2,9.7
12149,9651,P1,3.1
12150,9651,P2,6.2
12151,6967,P1,5.8
12152,6967,P2,8.5
12153,9908,P1,8.3
12154,9908,P2,4.0
12155,7478,P1,3.4
12156,7478,P2,8.8
12157,3414,P1,6.4
12158,3414,P2,8.9
12159,6694,P1,5.6
12160,6694,P2,8.3
12161,2862,P1,6.8
12162,2862,P2,5.4
12163,642,P1,3.6
12164,642,P2,9.6
12165,7565,P1,5.5
12166,7565,P2,6.1
12167,7157,P1,8.0
12168,7157,P2,5.1
12169,3489,P1,6.6
12170,3489,P2,5.9
12171,7968,P1,8.2
12172,7968,P2,8.5
12173,1450,P1,6.8
12174,1450,P2,8.9
12175,1319,P1,9.0
12176,1319,P2,7.8
12177,3333,P1,5.0
12178,3333,P2,8.0
12179,518,P1,5.4
12180,518,P2,4.1
12181,5574,P1,4.9
12182,5574,P2,4.8
12183,335,P1,6.8
12184,335,P2,8.4
12185,5168,P1,6.8
12186,5168,P2,9.1
12187,6581,P1,8.9
12188,6581,P2,6.8
12189,5584,P1,4.9
12190,5584,P2,8.0
12191,1399,P1,6.6
12192,1399,P2,7.2
12193,6353,P1,5.4
12194,6353,P2,7.2
12195,9113,P1,5.0
12196,9113,P2,5.2
12197,5020,P1,8.0
12198,5020,P2,6.5
12199,5482,P1,8.6
12200,5482,P2,7.6
12201,555,P1,3.8
12202,555,P2,9.8
12203,2607,P1,6.0
12204,2607,P2,6.1
12205,5370,P1,8.8
12206,5370,P2,8.3
12207,7840,P1,4.8
12208,7840,P2,7.4
12209,2925,P1,4.0
12210,2925,P2,4.9
12211,4137,P1,4.3
12212,4137,P2,7.1
12213,8380,P1,5.9
12214,8380,P2,6.8
12215,8687,P1,3.2
12216,8687,P2,5.0
12217,4480,P1,4.7
12218,4480,P2,6.0
12219,5433,P1,3.4
12220,5433,P2,9.0
12221,3260,P1,5.5
12222,3260,P2,9.5
12223,1355,P1,6.6
12224,1355,P2,5.2
